neighborhood_name_ams,neighborhood_id_ams,year,incident_prio
Johannnes Vermeerbuurt,47a,2013,3.2967032967
Nieuwendammerdijk West,64c,2013,1.57142857143
Drieburg,57c,2013,3.4
Geuzenhofbuurt,40a,2013,2.07692307692
Westhaven Zuid,10h,2013,2.55
Buiksloterdijk West,64a,2013,2.66666666667
De Wittenbuurt Zuid,14b,2013,1.36363636364
Durgerdam,73d,2013,3.0
Beatrixpark,59b,2013,1.81818181818
Twiske Oost,67b,2013,1.81818181818
Elzenhagen Zuid,74b,2013,3.4
De Heining,11e,2013,2.09090909091
Bedrijvengebied Cruquiusweg,33j,2013,3.77777777778
Ookmeer,80a,2013,3.14285714286
Spaarndammerbuurt Zuidoost,13c,2013,2.375
Circus/Kermisbuurt,66g,2013,1.83333333333
Sportpark Middenmeer Noord,56e,2013,2.9
Zorgvlied,54e,2013,2.0
Oostoever Sloterplas,85a,2013,1.54545454545
Ecowijk,15a,2013,2.28571428571
Huntum,93i,2013,3.75
Hiltonbuurt,49c,2013,3.52941176471
Houthavens West,12a,2013,1.625
Bedrijventerrein Hamerstraat,72a,2013,2.66666666667
Zeeburgereiland Zuidwest,34d,2013,1.8
IJselbuurt West,53a,2013,1.6
Elzenhagen Noord,74c,2013,2.1875
Zamenhofstraat e.o.,72b,2013,1.81818181818
Belgiëplein e.o.,88g,2013,2.57142857143
Overamstel,58f,2013,3.78378378378
Tuindorp Oostzaan West,65a,2013,2.88
Zaagpoortbuurt,06e,2013,2.0
Planciusbuurt Zuid,05g,2013,4.46511627907
Zeeburgereiland Noordwest,34a,2013,3.72727272727
Vondelpark West,46d,2013,2.94444444444
Houthavens Oost,12b,2013,1.25
Rembrandtpark Zuid,86d,2013,2.94871794872
Legmeerpleinbuurt,44e,2013,1.2
Venserpolder Oost,93b,2013,1.85714285714
KNSM-eiland,33d,2013,1.66666666667
Riekerhaven,87e,2013,2.07142857143
Flevopark,32d,2013,2.18181818182
Zeeburgerdijk Oost,32c,2013,4.16666666667
Markthallen,15b,2013,2.57142857143
Bedrijvengebied Veelaan,33i,2013,1.66666666667
Het Funen,09f,2013,1.76923076923
Aalsmeerwegbuurt West,44c,2013,1.83333333333
Bretten Oost,11h,2013,2.28571428571
Schellingwoude Oost,73b,2013,1.8125
Bedrijvenpark Lutkemeer,80c,2013,2.4
Zwarte Gouw,73e,2013,3.14285714286
De Bongerd,65d,2013,3.0
Kelbergen,94e,2013,3.0
Planciusbuurt Noord,05f,2013,1.66666666667
Oostzanerdijk,66b,2013,2.0
Nieuwe Meer,88c,2013,2.27027027027
Eendrachtspark,78e,2013,1.85714285714
Landelijk gebied Driemond,98b,2013,3.66666666667
Schellingwoude West,73a,2013,3.0
Zeeburgereiland Zuidoost,34c,2013,1.66666666667
Alexanderplein e.o.,08e,2013,1.33333333333
Schellingwoude Noord,73c,2013,2.1
Holysloot,73g,2013,3.22222222222
Centrumeiland,50g,2013,1.0
K-buurt Zuidwest,94h,2013,1.8
Bedrijvengebied Zeeburgerkade,33k,2013,1.0
Bretten West,11j,2013,1.5
Nieuwendammerdijk Zuid,64e,2013,2.0
Bedrijventerrein Nieuwendammerdijk,72c,2013,1.5
Gooise Kant,94l,2013,1.0
Buiksloterbreek,70e,2013,1.0
Marjoleinterrein,70f,2013,3.0
Rapenburg,04c,2014,3.32222222222
Oosterpark,28b,2014,3.28358208955
Bellamybuurt Zuid,18b,2014,1.72727272727
Westergasfabriek,13g,2014,2.33333333333
Overhoeks,71h,2014,3.30357142857
Johan Jongkindbuurt,86e,2014,3.05172413793
Burgwallen Oost,00c,2014,3.24031007752
Zuidas Zuid,23d,2014,3.31730769231
Kop Zeedijk,00a,2014,3.62719298246
Koningin Wilhelminaplein,87a,2014,2.9696969697
AMC,92f,2014,2.43231441048
Bedrijvengebied Cruquiusweg,33j,2014,2.5
Schinkelbuurt Noord,45a,2014,2.42857142857
Oude Kerk e.o.,00b,2014,3.80715059588
Cremerbuurt West,21a,2014,1.94871794872
Cornelis Douwesterrein,71e,2014,4.18103448276
Nieuwe Meer,88c,2014,2.30303030303
Coenhaven/Mercuriushaven,10a,2014,3.55333333333
Afrikahaven,10g,2014,3.14634146341
Harmoniehofbuurt,47g,2014,1.90476190476
Nes e.o.,00d,2014,3.64406779661
Medisch Centrum Slotervaart,89d,2014,3.19209039548
Delflandpleinbuurt Oost,87c,2014,3.65652173913
Willemsparkbuurt Noord,46c,2014,2.425
Cornelis Troostbuurt,25d,2014,3.14393939394
Markengouw Midden,68d,2014,3.04347826087
Petroleumhaven,10c,2014,2.63636363636
Frans Halsbuurt,24c,2014,3.48387096774
Weespertrekvaart,58b,2014,2.245
Hemelrijk,01b,2014,3.67452830189
Dapperbuurt Zuid,29b,2014,3.1897810219
De Punt,83a,2014,3.36496350365
Den Texbuurt,07f,2014,3.07692307692
Overamstel,58f,2014,3.51111111111
Concertgebouwbuurt,47c,2014,3.45454545455
Helmersbuurt Oost,20a,2014,3.52201257862
Loenermark,69c,2014,2.53846153846
Meer en Oever,81b,2014,3.46153846154
Buitenveldert Zuidoost,91c,2014,2.98484848485
P.C. Hooftbuurt,47b,2014,3.52808988764
Lucas/Andreasziekenhuis e.o.,86f,2014,2.81111111111
Kortvoort,94d,2014,2.68085106383
Holendrecht West,96a,2014,2.02127659574
Middelveldsche Akerpolder,84a,2014,2.42307692308
Leliegracht e.o.,02b,2014,3.33727810651
Haveneiland Oost,51b,2014,2.27118644068
Zuiderhof,90j,2014,2.41666666667
Bloemenbuurt Noord,60c,2014,2.11764705882
L-buurt,95a,2014,3.34482758621
Banne Noordoost,70d,2014,1.69811320755
Andreasterrein,87b,2014,3.62105263158
VU-kwartier,23c,2014,2.81923076923
K-buurt Midden,94f,2014,2.03225806452
Begijnhofbuurt,01g,2014,3.39285714286
Orteliusbuurt Midden,42c,2014,2.36363636364
Osdorp Zuidoost,81e,2014,1.77192982456
Oostelijke Handelskade,33a,2014,3.0
Werengouw Midden,68c,2014,1.9347826087
Hondecoeterbuurt,47f,2014,3.50694444444
Spiegelbuurt,03a,2014,3.804
Riekerhaven,87e,2014,2.35714285714
Zuidwestkwadrant Osdorp Zuid,82d,2014,1.90476190476
Hemonybuurt,24a,2014,3.60416666667
Haveneiland Noord,51c,2014,2.24193548387
F-buurt,93d,2014,2.53333333333
Czaar Peterbuurt,09e,2014,3.53125
Driehoekbuurt,06a,2014,2.71739130435
Nieuwe Kerk e.o.,01e,2014,3.41228070175
Langestraat e.o.,02a,2014,3.14606741573
Elzenhagen Zuid,74b,2014,1.85714285714
Da Costabuurt Zuid,19a,2014,3.12925170068
Amsterdamse Poort,93e,2014,3.24444444444
Markthallen,15b,2014,2.27777777778
Buurt 8,78c,2014,2.96453900709
Gelderlandpleinbuurt,90a,2014,2.43137254902
Nieuwendijk Noord,01c,2014,3.55612244898
Tuindorp Nieuwendam Oost,62b,2014,1.88
Banne Zuidoost,70b,2014,2.921875
Westhaven Noord,10d,2014,3.51937984496
Buitenveldert Oost Midden,91b,2014,1.90740740741
Vivaldi,23e,2014,3.04444444444
Frederikspleinbuurt,07h,2014,3.496
Rechte H-buurt,93g,2014,3.36641221374
Fannius Scholtenbuurt,14d,2014,1.72413793103
Buurt 5 Noord,77d,2014,2.46428571429
IJsbaanpad e.o.,48e,2014,3.16666666667
Buurt 5 Zuid,77f,2014,1.97058823529
Parooldriehoek,27c,2014,3.5
Zuiderkerkbuurt,04h,2014,3.47407407407
Oostpoort,29c,2014,3.29807692308
Circus/Kermisbuurt,66g,2014,2.0
Van der Pekbuurt,60a,2014,2.77840909091
Hoge Dijk,92g,2014,1.86
Steigereiland Zuid,35b,2014,3.68852459016
Van Loonbuurt,03c,2014,3.26956521739
Balboaplein e.o.,42a,2014,2.09756097561
Oosterparkbuurt Zuidwest,28d,2014,1.95652173913
Bosleeuw,37c,2014,2.88157894737
Kortenaerkwartier,75a,2014,2.86
Kolenkitbuurt Zuid,39c,2014,3.16981132075
Blauwe Zand,63a,2014,2.03703703704
Buurt 3,76a,2014,2.03488372093
G-buurt West,94b,2014,2.38805970149
Slotermeer Zuid,77a,2014,2.84375
Staalmanbuurt,89c,2014,2.50769230769
NDSM terrein,71f,2014,3.4128440367
Kolenkitbuurt Noord,39d,2014,1.66666666667
Nieuw Sloten Noordoost,88f,2014,3.13559322034
Museumplein,47h,2014,3.48333333333
Buurt 4 Oost,77c,2014,3.58596491228
Vondelparkbuurt Oost,22a,2014,3.64814814815
Burgemeester Tellegenbuurt West,26c,2014,2.13636363636
Dapperbuurt Noord,29a,2014,2.3950617284
Sloterdijk II,11a,2014,3.62068965517
Lastage,04d,2014,3.66129032258
Lootsbuurt,19c,2014,1.22222222222
Kop Zuidas,52h,2014,2.96875
Van Brakelkwartier,75d,2014,3.0
Buikslotermeerplein,69j,2014,2.66176470588
Sarphatiparkbuurt,24e,2014,2.81651376147
Transvaalbuurt West,30a,2014,2.64179104478
Vondelparkbuurt West,21b,2014,3.39534883721
Rijnbuurt West,54d,2014,1.46666666667
Hoofdcentrum Zuidoost,92a,2014,3.66081871345
Ookmeer,80a,2014,2.85714285714
Oosterparkbuurt Zuidoost,28c,2014,2.33333333333
Don Bosco,55d,2014,2.42105263158
De Kleine Wereld,69l,2014,2.16216216216
Spaarndammerbuurt Zuidwest,13d,2014,3.10526315789
Buitenveldert Zuidwest,90d,2014,2.14285714286
Linnaeusparkbuurt,56a,2014,2.45454545455
Kalverdriehoek,01h,2014,3.3698630137
Kattenburg,09b,2014,2.52631578947
Groenmarktkadebuurt,06i,2014,3.88535031847
Lizzy Ansinghbuurt,25c,2014,1.72727272727
Van der Helstpleinbuurt,25b,2014,2.025
Spuistraat Noord,01d,2014,3.42307692308
De Aker Oost,84c,2014,2.18181818182
Bedrijvencentrum Osdorp,83b,2014,3.58928571429
Vondelparkbuurt Midden,22b,2014,3.36363636364
Buurt 9,78d,2014,3.12568306011
Noordoever Sloterplas,77b,2014,2.71428571429
BG-terrein e.o.,00e,2014,3.75138121547
Venserpolder West,93a,2014,3.0472972973
Zeeheldenbuurt,13a,2014,3.08490566038
Molenwijk,66f,2014,2.38461538462
Zuidwestkwadrant Osdorp Noord,82c,2014,2.07692307692
Bijlmermuseum Noord,94c,2014,2.06976744186
Gouden Bocht,03b,2014,3.22033898305
Elandsgrachtbuurt,06g,2014,2.52777777778
Science Park Noord,56h,2014,2.27777777778
Vondelpark West,46d,2014,2.33333333333
Bedrijventerrein Sloterdijk I,36b,2014,3.63125
IJselbuurt West,53a,2014,1.96875
Prinses Irenebuurt,59a,2014,2.64705882353
Sportpark Voorland,56g,2014,1.5
Valeriusbuurt West,46b,2014,1.71428571429
De Aker West,84b,2014,1.89473684211
Gein Noordwest,97a,2014,2.69230769231
Spuistraat Zuid,01f,2014,3.56637168142
Vogeltjeswei,93j,2014,3.95530726257
Vondelpark Oost,47i,2014,2.61290322581
WG-terrein,20b,2014,3.14705882353
Sloterdijk III West,11d,2014,2.92452830189
Zuidas Noord,23a,2014,3.01734104046
RAI,23b,2014,3.56204379562
Amstel III deel A/B Zuid,92d,2014,3.11111111111
Tuindorp Frankendael,55h,2014,3.01449275362
Frederik Hendrikbuurt Zuidoost,16b,2014,2.50909090909
Leidsegracht Zuid,03g,2014,2.44117647059
Noorderstrook West,73i,2014,2.5
Rietlanden,33b,2014,3.4623655914
Overtoomse Veld Zuid,86b,2014,2.44444444444
Frankendael,55e,2014,2.5
Marnixbuurt Zuid,06j,2014,1.75
Marnixbuurt Midden,06f,2014,4.4
Banpleinbuurt,47e,2014,3.75
Rijnbuurt Midden,54c,2014,2.1935483871
Felix Meritisbuurt,02c,2014,2.97101449275
Amsterdamse Bos,90e,2014,3.89473684211
Scheldebuurt West,52b,2014,2.01785714286
Noordoostkwadrant Indische buurt,32a,2014,2.64285714286
Amerikahaven,10f,2014,3.72596153846
Rijnbuurt Oost,54b,2014,1.89285714286
Weteringbuurt,07e,2014,2.44897959184
Amstel III deel C/D Noord,92c,2014,3.32558139535
Stationsplein e.o.,01a,2014,3.56684491979
Teleport,11f,2014,3.34319526627
Oosterparkbuurt Noordwest,28a,2014,2.73076923077
Veluwebuurt,52g,2014,3.3698630137
Johannnes Vermeerbuurt,47a,2014,3.64516129032
De Eenhoorn,55b,2014,3.84259259259
Bedrijvencentrum Westerkwartier,15c,2014,3.54761904762
Zuidwestkwadrant Indische buurt,31c,2014,3.09638554217
Nieuw Sloten Zuidoost,88i,2014,3.55454545455
Science Park Zuid,56i,2014,3.34615384615
Leidsegracht Noord,02d,2014,3.47368421053
Anjeliersbuurt Noord,06k,2014,1.84
Hoptille,93f,2014,3.825
Weesperbuurt,08a,2014,3.14
Louis Chrispijnbuurt,89a,2014,2.88235294118
Gerard Doubuurt,24b,2014,2.88349514563
Borgerbuurt,19b,2014,2.62666666667
De Omval,58h,2014,2.74285714286
Julianapark,55c,2014,2.59574468085
Riekerpolder,88a,2014,3.33333333333
Osdorp Midden Noord,82a,2014,2.97959183673
Betondorp,57a,2014,1.86363636364
De Wittenbuurt Noord,14a,2014,2.34210526316
Haveneiland Noordoost,35f,2014,2.359375
Bedrijventerrein Schinkel,44f,2014,2.61111111111
Marnixbuurt Noord,06d,2014,1.64285714286
Plan van Gool,69k,2014,2.06666666667
Marathonbuurt Oost,48b,2014,2.08333333333
Wielingenbuurt,52a,2014,1.62962962963
Spaarndammerbuurt Midden,13e,2014,2.95454545455
D-buurt,93c,2014,2.16666666667
Buitenveldert Midden Zuid,90c,2014,2.26086956522
Amstel III deel A/B Noord,92b,2014,3.1359223301
Baanakkerspark Noord,68a,2014,1.85714285714
Osdorpplein e.o.,81c,2014,2.41095890411
Hiltonbuurt,49c,2014,3.11538461538
Overbraker Binnenpolder,13h,2014,1.74157303371
E-buurt,94a,2014,3.08823529412
Postjeskade e.o.,43b,2014,3.13392857143
Tuindorp Amstelstation,55f,2014,1.5
Banne Noordwest,70c,2014,1.86666666667
Bijlmermuseum Zuid,94n,2014,2.75
Tuindorp Oostzaan Oost,65b,2014,2.15384615385
Sarphatistrook,08b,2014,2.97345132743
Aalsmeerwegbuurt West,44c,2014,1.73333333333
Leidsebuurt Zuidwest,07b,2014,3.57407407407
Nieuwmarkt,04e,2014,2.92156862745
Beethovenbuurt,49b,2014,3.4693877551
Frederik Hendrikbuurt Noord,16a,2014,2.21818181818
Vogelbuurt Zuid,61b,2014,2.06849315068
Anjeliersbuurt Zuid,06l,2014,1.75675675676
John Franklinbuurt,41a,2014,1.84375
Van der Kunbuurt,55i,2014,2.2380952381
Uilenburg,04f,2014,3.1875
Twiske West,66d,2014,2.04761904762
Waterloopleinbuurt,04i,2014,3.45833333333
Columbusplein e.o.,42b,2014,1.60606060606
Rembrandtpark Noord,86c,2014,3.8
de Plantage,08d,2014,3.18666666667
Bloemgrachtbuurt,06c,2014,2.22388059701
Leidsebuurt Zuidoost,07d,2014,3.55102040816
Bedrijventerrein Hamerstraat,72a,2014,2.88888888889
Noordwestkwadrant Indische buurt Noord,31a,2014,2.4880952381
Wildeman,81a,2014,2.11764705882
Pieter van der Doesbuurt,40c,2014,2.07142857143
Buurt 7,78b,2014,2.61290322581
Oostenburg,09d,2014,2.11111111111
Nelson Mandelapark,93k,2014,3.58695652174
Gaasperdam Noord,96d,2014,3.32432432432
Bertelmanpleinbuurt,48a,2014,1.66666666667
Dorp Driemond,98a,2014,2.93103448276
Banne Zuidwest,70a,2014,3.09574468085
Reigersbos Noord,96b,2014,1.78260869565
Rode Kruisbuurt,69a,2014,1.66666666667
Kazernebuurt,09h,2014,3.02857142857
Het Funen,09f,2014,1.5
Gaasperpark,95b,2014,3.23076923077
Duivelseiland,47j,2014,3.13333333333
Frederik Hendrikbuurt Zuidwest,16c,2014,2.79310344828
Zunderdorp,73h,2014,3.29166666667
Da Costabuurt Noord,17a,2014,2.23333333333
De Klenckebuurt,91a,2014,2.64150943396
Buurt 6,78a,2014,1.55555555556
Cremerbuurt Oost,20c,2014,2.45161290323
Schinkelbuurt Zuid,45b,2014,3.46470588235
Haveneiland Noordwest,35e,2014,2.90625
Emanuel van Meterenbuurt,85b,2014,2.3125
Zeeburgerdijk Oost,32c,2014,3.36842105263
Middenmeer Zuid,56c,2014,1.69491525424
Bloemenbuurt Zuid,60b,2014,2.2
Jacob Geelbuurt,85c,2014,2.52173913043
Osdorper Bovenpolder,80b,2014,2.54545454545
Diamantbuurt,26a,2014,2.24324324324
Kromme Mijdrechtbuurt,54a,2014,2.13114754098
Sloterweg e.o.,88d,2014,2.0
Middenmeer Noord,56b,2014,1.92592592593
Gein Zuidwest,97b,2014,2.3125
Weesperzijde Midden/Zuid,27b,2014,2.65
Kantershof,94k,2014,2.35714285714
Kadijken,09i,2014,3.03125
Oosterdokseiland,04a,2014,3.44578313253
Delflandpleinbuurt West,87d,2014,2.73831775701
Erasmusparkbuurt West,38c,2014,2.28767123288
Leidsebuurt Noordwest,07a,2014,3.51886792453
Oostoever Sloterplas,85a,2014,2.07692307692
Cornelis Schuytbuurt,47d,2014,2.71428571429
Amstelkwartier West,58j,2014,3.19047619048
Amstel III deel C/D Zuid,92e,2014,2.55882352941
Noorder IJplas,66e,2014,3.0
Zuidoostkwadrant Indische buurt,32b,2014,1.36363636364
Dorp Sloten,88j,2014,2.22222222222
Geuzenhofbuurt,40a,2014,1.83333333333
Walvisbuurt,66c,2014,1.6875
Landlust Zuid,37d,2014,1.63636363636
Holendrecht Oost,96c,2014,1.64285714286
Filips van Almondekwartier,75b,2014,1.75
Valeriusbuurt Oost,46a,2014,3.32075471698
Haarlemmerbuurt West,05c,2014,3.0
Terrasdorp,65c,2014,3.10280373832
Alfa-driehoek,10b,2014,4.0
De Bongerd,65d,2014,2.6
Westlandgrachtbuurt,44b,2014,1.69387755102
Transvaalbuurt Oost,30b,2014,2.0
Sporenburg,33e,2014,2.22222222222
Valkenburg,04g,2014,3.78571428571
Bellamybuurt Noord,18a,2014,1.78787878788
Marathonbuurt West,48c,2014,1.52173913043
Werengouw Zuid,68f,2014,2.27272727273
Amstelkwartier Zuid,58i,2014,3.41666666667
De Wester Quartier,75c,2014,3.0
Vogelbuurt Noord,61c,2014,1.54545454545
Minervabuurt Noord,49d,2014,2.0
Sportpark Middenmeer Noord,56e,2014,2.58333333333
IJplein e.o.,61a,2014,2.53125
Paramariboplein e.o.,43a,2014,2.17857142857
Spaarndammerbuurt Zuidoost,13c,2014,1.78571428571
Orteliusbuurt Noord,41c,2014,3.05
Gein Zuidoost,97d,2014,2.29268292683
Reigersbos Midden,96f,2014,2.44444444444
Reguliersbuurt,03f,2014,2.28571428571
Gibraltarbuurt,37f,2014,2.03636363636
Rembrandtpark Zuid,86d,2014,2.30952380952
Leidsebuurt Noordoost,07c,2014,3.10169491525
Utrechtsebuurt Zuid,07g,2014,2.94444444444
Staatsliedenbuurt Noordoost,14c,2014,2.0
Gein Noordoost,97c,2014,3.25
Robert Scottbuurt Oost,38d,2014,1.84615384615
Calandlaan/Lelylaan,81d,2014,2.3
Amstelveldbuurt,03d,2014,1.96
Hercules Seghersbuurt,24d,2014,1.52941176471
Beatrixpark,59b,2014,3.66666666667
G-buurt Oost,94j,2014,2.08695652174
Osdorper Binnenpolder,79a,2014,1.60869565217
Oostzanerdijk,66b,2014,3.11111111111
Steigereiland Noord,35a,2014,2.69230769231
Buyskade e.o.,14f,2014,1.95833333333
Westerdokseiland,05a,2014,3.14492753623
Swammerdambuurt,27a,2014,2.45161290323
Orteliusbuurt Zuid,42d,2014,2.5
Tuindorp Oostzaan West,65a,2014,2.39393939394
Amstelglorie,58e,2014,1.54166666667
Buiksloterham,71g,2014,1.78947368421
Passeerdersgrachtbuurt,06h,2014,1.66666666667
Overtoomse Veld Noord,86a,2014,2.453125
Schellingwoude Oost,73b,2014,3.05555555556
Haveneiland Zuidwest/Rieteiland West,35c,2014,2.56
Buikslotermeer Noord,69m,2014,2.57142857143
Westelijke eilanden,05d,2014,1.79487179487
Hakfort/Huigenbos,93h,2014,1.95
Jacques Veldmanbuurt,89b,2014,1.78125
Kelbergen,94e,2014,1.44444444444
Vliegenbos,61d,2014,3.58333333333
IJselbuurt Oost,53b,2014,1.83783783784
Scheldebuurt Oost,52d,2014,2.05555555556
Buurt 2,76b,2014,2.30769230769
Noordwestkwadrant Indische buurt Zuid,31b,2014,1.72413793103
Scheepvaarthuisbuurt,04b,2014,3.32352941176
Elzenhagen Noord,74c,2014,1.71428571429
Nieuwe Diep/Diemerpark,34e,2014,2.6
Minervabuurt Zuid,49f,2014,1.93333333333
Haarlemmerbuurt Oost,05b,2014,2.90410958904
Burgemeester Tellegenbuurt Oost,26b,2014,1.70731707317
Papaverweg e.o.,71c,2014,2.83333333333
Marine-Etablissement,09a,2014,3.78260869565
Westerstaatsman,14e,2014,2.06451612903
Venserpolder Oost,93b,2014,1.33333333333
K-buurt Zuidwest,94h,2014,1.57142857143
Gaasperdam Zuid,96e,2014,1.84
Westhaven Zuid,10h,2014,3.57142857143
Holysloot,73g,2014,3.41176470588
Van Tuyllbuurt,48f,2014,1.82608695652
Schellingwoude Noord,73c,2014,1.83333333333
Osdorp Midden Zuid,82b,2014,1.65217391304
Rembrandtpleinbuurt,03e,2014,3.40860215054
Zeeburgereiland Zuidoost,34c,2014,3.5
Laan van Spartaan,39b,2014,2.6170212766
Trompbuurt,40b,2014,2.0487804878
Park de Meer,56f,2014,2.65714285714
Robert Scottbuurt West,39a,2014,1.53846153846
Olympisch Stadion e.o.,48d,2014,2.54761904762
Bedrijvenpark Lutkemeer,80c,2014,3.55555555556
G-buurt Noord,94m,2014,2.75862068966
Marcanti,15d,2014,2.58823529412
Diepenbrockbuurt,49a,2014,3.425
Wittenburg,09c,2014,1.88888888889
Nieuw Sloten Noordwest,88e,2014,1.95238095238
Reigersbos Zuid,96g,2014,3.28947368421
Nieuwendammerdijk Zuid,64e,2014,1.83333333333
Spaarndammerbuurt Noordoost,13b,2014,1.68421052632
Bedrijventerrein Nieuwendammerdijk,72c,2014,3.0
Houthavens West,12a,2014,1.85
Noorderstrook Oost,73j,2014,2.6
Sportpark Middenmeer Zuid,56d,2014,2.83333333333
Zaagpoortbuurt,06e,2014,1.3
De Heining,11e,2014,2.73333333333
Buitenveldert West Midden,90i,2014,2.0
Huntum,93i,2014,2.93333333333
Bedrijventerrein Landlust,37a,2014,3.625
Entrepot-Noordwest,33g,2014,2.15625
Zeeburgereiland Noordoost,34g,2014,3.1
Gaasperplas,95c,2014,3.11764705882
Architectenbuurt,33h,2014,1.9375
Minervabuurt Midden,49e,2014,1.92307692308
Eendrachtspark,78e,2014,2.66666666667
KNSM-eiland,33d,2014,1.82352941176
Scheldebuurt Midden,52c,2014,2.0625
Landlust Noord,37g,2014,1.75
Mercatorpark,41d,2014,2.5
Kadoelen,67a,2014,1.94444444444
Surinamepleinbuurt,44a,2014,1.70588235294
Legmeerpleinbuurt,44e,2014,1.66666666667
Zwarte Gouw,73e,2014,1.75
RI Oost terrein,34f,2014,2.0
Durgerdam,73d,2014,2.28571428571
Grunder/Koningshoef,94i,2014,2.8
Sloterpark,77e,2014,3.5
Belgiëplein e.o.,88g,2014,2.06666666667
Bretten West,11j,2014,2.71428571429
Nieuw Sloten Zuidwest,88h,2014,2.5
Vervoerscentrum,10e,2014,2.76923076923
Java-eiland,33c,2014,2.19230769231
Gooise Kant,94l,2014,2.66666666667
Alexanderplein e.o.,08e,2014,3.0
Spaarndammerbuurt Noordwest,13f,2014,1.76470588235
De Wetbuurt,55g,2014,2.88235294118
Erasmusparkbuurt Oost,37e,2014,1.80952380952
Buiksloterdijk West,64a,2014,2.0
Ransdorp,73f,2014,3.30769230769
Willibrordusbuurt,25a,2014,2.11363636364
K-buurt Zuidoost,94g,2014,1.5
Markengouw Zuid,68e,2014,2.58536585366
Amstelpark,91d,2014,3.45454545455
Buurt 10,79b,2014,1.5
Nieuwe Oosterbegraafplaats,57b,2014,3.0
Aalsmeerwegbuurt Oost,44d,2014,1.44444444444
Centrumeiland,50g,2014,1.5
Ecowijk,15a,2014,1.5
Baanakkerspark Zuid,68b,2014,1.77777777778
Drieburg,57c,2014,3.2
Sloterdijk III Oost,11c,2014,2.25
Nieuwendammerdijk West,64c,2014,2.09090909091
Tuindorp Nieuwendam West,62a,2014,1.44444444444
Planciusbuurt Noord,05f,2014,1.8
De Wittenbuurt Zuid,14b,2014,2.44444444444
Bedrijvengebied Zeeburgerkade,33k,2014,2.33333333333
Woon- en Groengebied Sloterdijk,36a,2014,3.45454545455
Bretten Oost,11h,2014,2.83333333333
Schellingwoude West,73a,2014,1.0
Borneo,33f,2014,2.84615384615
Landelijk gebied Driemond,98b,2014,3.33333333333
Twiske Oost,67b,2014,1.5
Zeeburgereiland Noordwest,34a,2014,4.25
Jan Maijenbuurt,41b,2014,1.36842105263
Amstelkwartier Noord,58g,2014,3.0
Zeeburgereiland Zuidwest,34d,2014,2.1
Flevopark,32d,2014,1.0
Zorgvlied,54e,2014,5.0
Zamenhofstraat e.o.,72b,2014,3.0
Nieuwendammerdijk Oost,64d,2014,1.5
Bedrijvengebied Veelaan,33i,2014,5.0
Park Haagseweg,88b,2014,5.0
Planciusbuurt Zuid,05g,2014,4.5
Schipluidenbuurt,87f,2014,1.0
Rieteiland Oost,51a,2014,1.0
Houthavens Oost,12b,2014,4.0
Buiksloterbreek,70e,2014,1.0
Sporenburg,33e,2015,2.56818181818
Nes e.o.,00d,2015,3.60824742268
Vondelpark Oost,47i,2015,2.92
Hercules Seghersbuurt,24d,2015,2.24528301887
Bedrijventerrein Hamerstraat,72a,2015,2.97368421053
NDSM terrein,71f,2015,3.16346153846
K-buurt Zuidoost,94g,2015,3.0
Teleport,11f,2015,3.12903225806
Osdorper Binnenpolder,79a,2015,1.88888888889
Haarlemmerbuurt Oost,05b,2015,2.71666666667
Kolenkitbuurt Noord,39d,2015,1.94827586207
Sarphatistrook,08b,2015,3.34020618557
Nieuwe Meer,88c,2015,2.69047619048
Erasmusparkbuurt West,38c,2015,2.28358208955
Osdorper Bovenpolder,80b,2015,2.08333333333
Buitenveldert Zuidwest,90d,2015,2.18518518519
Bosleeuw,37c,2015,2.71891891892
Schinkelbuurt Noord,45a,2015,2.0
Louis Chrispijnbuurt,89a,2015,2.4328358209
Osdorp Midden Zuid,82b,2015,1.95348837209
Park de Meer,56f,2015,2.72222222222
De Aker West,84b,2015,2.75
Da Costabuurt Noord,17a,2015,2.45394736842
Middelveldsche Akerpolder,84a,2015,2.87096774194
Rieteiland Oost,51a,2015,3.5
Elzenhagen Zuid,74b,2015,2.96
AMC,92f,2015,3.19534883721
Tuindorp Frankendael,55h,2015,2.5303030303
Slotermeer Zuid,77a,2015,2.82191780822
Kalverdriehoek,01h,2015,3.04545454545
Weespertrekvaart,58b,2015,2.62835249042
Staatsliedenbuurt Noordoost,14c,2015,1.9
P.C. Hooftbuurt,47b,2015,3.40853658537
Afrikahaven,10g,2015,2.97959183673
Haveneiland Noordoost,35f,2015,2.11363636364
Hemelrijk,01b,2015,3.39285714286
Zuidas Noord,23a,2015,2.90338164251
Oude Kerk e.o.,00b,2015,3.66055045872
Emanuel van Meterenbuurt,85b,2015,2.71428571429
Hemonybuurt,24a,2015,3.4243902439
Olympisch Stadion e.o.,48d,2015,2.3488372093
Buikslotermeer Noord,69m,2015,2.02380952381
Gein Noordwest,97a,2015,2.95180722892
Hoge Dijk,92g,2015,1.40366972477
Sarphatiparkbuurt,24e,2015,2.37209302326
WG-terrein,20b,2015,2.98449612403
Banne Noordoost,70d,2015,2.04761904762
Helmersbuurt Oost,20a,2015,3.37121212121
VU-kwartier,23c,2015,3.00374531835
De Punt,83a,2015,3.23394495413
Kortenaerkwartier,75a,2015,2.37142857143
Gein Zuidwest,97b,2015,2.54166666667
